longitude,latitude,hf_type,vdc_name1,vdc_code1
81.22798833,29.35142928,Sub Health Post,Khaptad,F-SET-69-039
81.28636877,29.30189324,Sub Health Post,Kushkot,F-SET-69-043
81.22837161,29.29071543,Sub Health Post,Dhudharukot,F-SET-69-025
81.24992433,29.27296134,Sub Health Post,Hatikot,F-SET-69-029
81.23730532,29.25372951,Sub Health Post,Mastamandau,F-SET-69-050
81.23303991,29.23485858,Sub Health Post,Nawathana,F-SET-69-053
81.28580428,29.24380495,Sub Health Post,Nandegada,F-SET-69-052
81.25450388,29.21843349,Sub Health Post,Gajara,F-SET-69-028
81.25614281,29.18913916,Sub Health Post,Janalikot,F-SET-69-033
81.12701277,29.23957146,Sub Health Post,Marku,F-SET-69-048
81.17125483,29.21081654,Sub Health Post,Lungra,F-SET-69-045
81.19560795,29.12979502,Sub Health Post,Kuntibandali,F-SET-69-042
81.28125539,29.1067928,Sub Health Post,Janalibandali,F-SET-69-032
81.27937014,29.14074948,Sub Health Post,Oligau,F-SET-69-054
81.34534614,29.15757499,Sub Health Post,Kalagau,F-SET-69-035
81.36059166,29.1568848,Sub Health Post,Malatikot,F-SET-69-046
81.36404741,29.10763934,Sub Health Post,Kuika,F-SET-69-041
81.51766175,29.13472109,Sub Health Post,Kalekanda,F-SET-69-036
81.43384228,29.08186142,Sub Health Post,Layati,F-SET-69-044
81.35385963,29.0438022,Sub Health Post,Bhuli,F-SET-69-011
81.28834109,29.03368124,Sub Health Post,Dhodasain,F-SET-69-024
81.12996065,29.28107436,Sub Health Post,Patalkot,F-SET-69-055
81.14537407,29.27774909,Sub Health Post,Patalkot,F-SET-69-055
81.21434258,29.2560712,Sub Health Post,Siddheswor,F-SET-69-065
81.20094691,29.18341493,Sub Health Post,Payal,F-SET-69-056
81.31445697,29.31711171,Sub Health Post,Thanti,F-SET-69-069
81.38546402,29.28608581,Sub Health Post,Risidaha,F-SET-69-062
81.32049035,29.263308,Sub Health Post,Khodasadevi,F-SET-69-040
81.37089219,29.21872523,Sub Health Post,Sutar,F-SET-69-068
81.28251378,29.19360876,Sub Health Post,Timilsain,F-SET-69-070
81.31193887,29.0740636,Sub Health Post,Sera,F-SET-69-064
81.42070714,29.14205534,Sub Health Post,Toli,F-SET-69-071
81.47219487,29.1602161,Sub Health Post,Pulletala,F-SET-69-057
81.35889265,28.99328835,Sub Health Post,Tosi,F-SET-69-072
81.40517005,28.9938934,Sub Health Post,Raniban,F-SET-69-060
81.4994373,28.87697208,Sub Health Post,Rahaph,F-SET-69-058
81.12220978,29.18552355,Sub Health Post,Siudi,F-SET-69-066
81.16482224,29.00590926,Sub Health Post,Walanta,F-SET-69-074
81.32807422,28.9571629,Sub Health Post,Nada,F-SET-69-051
81.38492032,29.00345241,Sub Health Post,Dhamali,F-SET-69-023
81.4687375,29.25254525,Sub Health Post,Ramarosan,F-SET-69-059
81.2446378,29.34033007,Sub Health Post,Babala,F-SET-69-001
81.21668089,29.21219039,Sub Health Post,Rodikot,F-SET-69-061
81.23813006,29.21549135,Sub Health Post,Bhagyaswori,F-SET-69-008
81.24537184,29.12411015,Hospital,Mangalsen,F-SET-69-047
83.14453667,27.98191422,DPHO,Sandhikharka,W-LUM-51-036
83.11834311,27.98117646,Hospital,Sandhikharka,W-LUM-51-036
83.08816008,27.86261049,Primary Health Center,Thada,W-LUM-51-041
83.25710455,27.97638164,Primary Health Center,Balkot,W-LUM-51-005
82.95489045,27.86474556,Health Post,Siddhara,W-LUM-51-037
83.17686501,27.87241706,Health Post,Subarnakhal,W-LUM-51-040
83.27524644,27.88442477,Health Post,Pokharathok,W-LUM-51-035
83.12935416,27.94557492,Health Post,Khanchikot,W-LUM-51-024
83.08307939,28.02406664,Health Post,Argha,W-LUM-51-002
83.12491879,28.04853095,Health Post,Khan,W-LUM-51-023
83.17364251,28.048569,Health Post,Arghatos,W-LUM-51-003
83.05676918,28.08781855,Health Post,Hansapur,W-LUM-51-018
82.83107647,27.89363346,Sub Health Post,Juluke,W-LUM-51-020
83.01476931,27.90506114,Sub Health Post,Jukena,W-LUM-51-019
83.1199616,27.89410201,Sub Health Post,Sitapur,W-LUM-51-039
83.13457035,27.82002744,Sub Health Post,Simalapani,W-LUM-51-038
83.23048163,27.85859804,Sub Health Post,Maidan,W-LUM-51-028
83.25519229,27.87989016,Sub Health Post,Pathauti,W-LUM-51-033
81.54319143,29.48379106,DPHO,Martadi,F-SET-67-023
83.29478124,27.8822914,Sub Health Post,Pathona,W-LUM-51-034
83.06289378,27.94036243,Sub Health Post,Dhanchaur,W-LUM-51-012
83.09612585,27.95328065,Sub Health Post,Dhikura,W-LUM-51-015
83.18275467,27.93908734,Sub Health Post,Adguri,W-LUM-51-001
83.28691522,27.91533521,Sub Health Post,Khidim,W-LUM-51-026
83.28693299,27.95856798,Sub Health Post,Chidika,W-LUM-51-010
83.20884712,27.94246959,Sub Health Post,Pali,W-LUM-51-032
83.23706737,27.99246147,Sub Health Post,Kerunga,W-LUM-51-022
83.1813265,27.97961668,Sub Health Post,Bangla,W-LUM-51-007
82.99543499,28.00291718,Sub Health Post,Asurkot,W-LUM-51-004
83.01668446,27.99555558,Sub Health Post,Khilji,W-LUM-51-027
83.07858615,28.00332277,Sub Health Post,Keemadada,W-LUM-51-021
83.04835132,28.03105089,Sub Health Post,Dharapani,W-LUM-51-013
82.9924194,28.06400709,Sub Health Post,Dhakawang,W-LUM-51-011
83.01218291,28.09716771,Sub Health Post,Gorkhunga,W-LUM-51-017
83.08641558,28.05608277,Sub Health Post,Bangi,W-LUM-51-006
83.11649776,28.07422896,Sub Health Post,Khandaha,W-LUM-51-025
83.1838654,28.07745147,Sub Health Post,Mareng,W-LUM-51-029
83.21717251,28.04711633,Sub Health Post,Bhagawati,W-LUM-51-008
83.16101298,28.02427415,Sub Health Post,Dibharna,W-LUM-51-016
83.22280459,28.01468266,Sub Health Post,Chhatraganj,W-LUM-51-009
83.06253152,27.97094266,Sub Health Post,Nuwakot,W-LUM-51-031
83.14657734,27.96667535,District Cold Room,Sandhikharka,W-LUM-51-036
83.05143473,27.82299171,Sub Center,Thada,W-LUM-51-041
83.28517398,27.85675815,Sub Center,Pokharathok,W-LUM-51-035
83.24638436,27.9614571,Sub Center,Balkot,W-LUM-51-005
83.07873388,28.08179885,Sub Center,Hansapur,W-LUM-51-018
83.18913637,28.034369,Sub Center,Arghatos,W-LUM-51-003
83.06286908,27.98225754,Supply Center,Nuwakot,W-LUM-51-031
83.14551743,28.03847075,Supply Center,Khan,W-LUM-51-023
83.1808378,27.92972318,Supply Center,Adguri,W-LUM-51-001
83.57526481,28.2907431,DPHO,Darling,W-DHA-45-019
83.59388582,28.28901813,Hospital,Darling,W-DHA-45-019
83.15160703,28.33640407,Primary Health Center,Devisthan,W-DHA-45-020
83.39189995,28.25972515,Primary Health Center,Jaljala,W-DHA-45-030
83.60754964,28.20937929,Primary Health Center,Kusmishera,W-DHA-45-034
83.05337002,28.38178318,Health Post,Taman,W-DHA-45-057
83.2800316,28.41664802,Health Post,Akhikarichaur,W-DHA-45-001
83.30471635,28.20481296,Health Post,Righa,W-DHA-45-050
83.37599102,28.29107184,Health Post,Amarbhumi,W-DHA-45-003
83.48719755,28.29446079,Health Post,Rajkut,W-DHA-45-045
83.49392701,28.12872818,Health Post,Hugdisheer,W-DHA-45-029
83.53216333,28.2458319,Health Post,Singana,W-DHA-45-053
83.57603331,28.15052685,Health Post,Rangkhani,W-DHA-45-047
83.61363132,28.17451589,Health Post,Sarkuwa,W-DHA-45-052
82.93853347,28.53500743,Sub Health Post,Bowang,W-DHA-45-014
82.99438906,28.59909315,Sub Health Post,Arjewa,W-DHA-45-005
83.13323277,28.46731673,Sub Health Post,Bongadovan,W-DHA-45-013
83.18975855,28.48096262,Sub Health Post,Sunkhani,W-DHA-45-056
83.23662559,28.48774636,Sub Health Post,Nisi,W-DHA-45-040
83.10513193,28.3547979,Sub Health Post,Khunga,W-DHA-45-033
83.15379043,28.31017863,Sub Health Post,Bhinggithe,W-DHA-45-009
83.16856819,28.27773553,Sub Health Post,Heel,W-DHA-45-028
83.23191833,28.30578863,Sub Health Post,Argal,W-DHA-45-004
83.21092309,28.37421283,Sub Health Post,Boharagaun,W-DHA-45-012
83.30025194,28.33394975,Sub Health Post,Tara,W-DHA-45-059
83.32933449,28.35226301,Sub Health Post,Burtiwang,W-DHA-45-015
83.25397413,28.27682148,Sub Health Post,Tangram,W-DHA-45-058
83.29035446,28.26248004,Sub Health Post,Gwalichaur,W-DHA-45-025
83.28052316,28.22496911,Sub Health Post,Malma,W-DHA-45-037
83.31189521,28.24772809,Sub Health Post,Resh,W-DHA-45-049
83.3267917,28.31823658,Sub Health Post,Ranasinkiteni,W-DHA-45-046
83.46055084,28.31629806,Sub Health Post,Pandavkhani,W-DHA-45-044
83.39075585,28.22025808,Sub Health Post,Narethanti,W-DHA-45-039
83.46582868,28.29592831,Sub Health Post,Bhimpokhara,W-DHA-45-008
83.39276479,28.19730623,Sub Health Post,Kandebas,W-DHA-45-032
83.4245214,28.20909554,Sub Health Post,Hatiya,W-DHA-45-027
83.42201908,28.17287878,Sub Health Post,Sukhaura,W-DHA-45-055
83.43378973,28.15346714,Sub Health Post,Salyan,W-DHA-45-051
83.46314131,28.16299316,Sub Health Post,Batakachaur,W-DHA-45-006
83.46649556,28.22981564,Sub Health Post,Paiyunpata,W-DHA-45-041
83.47922434,28.21627117,Sub Health Post,Dhudhilabhati,W-DHA-45-022
83.51810286,28.25971624,Sub Health Post,Harichaur,W-DHA-45-026
83.49899008,28.2835765,Sub Health Post,Palakot,W-DHA-45-043
83.52784353,28.30269093,Sub Health Post,Malikathota,W-DHA-45-036
83.58003389,28.30585393,Sub Health Post,Dhamja,W-DHA-45-021
83.54947052,28.28461524,Sub Health Post,KalikaN.P.,W-DHA-45-031
83.55823044,28.24581467,Sub Health Post,Tityang,W-DHA-45-060
83.58140155,28.25364703,Sub Health Post,Bihunkot,W-DHA-45-010
83.60506545,28.24875947,Sub Health Post,Dagatundada,W-DHA-45-017
83.63892694,28.23425838,Sub Health Post,Lekhani,W-DHA-45-035
83.66707025,28.22408254,Sub Health Post,Andheri (Narayanstha,W-DHA-45-038
83.6305679,28.20763148,Sub Health Post,Amalachaur,W-DHA-45-002
83.63099796,28.17161233,Sub Health Post,Binamare,W-DHA-45-011
83.62996952,28.15553645,Sub Health Post,DhulluGaidi,W-DHA-45-023
83.61624705,28.12961457,Sub Health Post,Chhisti,W-DHA-45-016
83.58638093,28.09710062,Sub Health Post,Sisakhani,W-DHA-45-054
83.52521812,28.15472389,Sub Health Post,Dhullubaskot,W-DHA-45-024
83.56179125,28.17817553,Sub Health Post,Paiyunthanthap,W-DHA-45-042
83.59217938,28.18708485,Sub Health Post,Damek,W-DHA-45-018
83.58749779,28.21764487,Sub Health Post,Rayadanda,W-DHA-45-048
83.51263456,28.23766572,Sub Health Post,Bhakunde,W-DHA-45-007
83.59905359,28.26993484,District Cold Room,Darling,W-DHA-45-019
83.17027857,28.35715419,Sub Center,Devisthan,W-DHA-45-020
83.34710173,28.21960629,Sub Center,Righa,W-DHA-45-050
83.4365421,28.244974,Sub Center,Jaljala,W-DHA-45-030
83.50593012,28.16569679,Sub Center,Hugdisheer,W-DHA-45-029
83.60620182,28.20073135,Sub Center,Kusmishera,W-DHA-45-034
83.02202442,28.34852289,Supply Center,Taman,W-DHA-45-057
83.24620209,28.38117554,Supply Center,Akhikarichaur,W-DHA-45-001
83.41337707,28.2717545,Supply Center,Amarbhumi,W-DHA-45-003
83.49728748,28.31665994,Supply Center,Rajkut,W-DHA-45-045
83.54821566,28.2346959,Supply Center,Singana,W-DHA-45-053
83.55583681,28.15464844,Supply Center,Rangkhani,W-DHA-45-047
83.59593123,28.1536775,Supply Center,Sarkuwa,W-DHA-45-052
80.41719293,29.57832642,DPHO,DasharathchandaN.P.,F-MAH-74-010
80.45689682,29.42545103,Primary Health Center,Melauli,F-MAH-74-039
80.52616855,29.46738251,Primary Health Center,Patan,F-MAH-74-044
80.39897869,29.56113082,Hospital,DasharathchandaN.P.,F-MAH-74-010
80.30551654,29.42382298,Health Post,Kulau,F-MAH-74-031
80.33886917,29.49588426,Health Post,Giregada,F-MAH-74-020
80.51344948,29.57346402,Health Post,Sreekot,F-MAH-74-060
80.549254,29.62338221,Health Post,Dhikarim/Rim,F-MAH-74-013
80.65736009,29.64418018,Health Post,Mathairaj,F-MAH-74-037
80.62652198,29.60860564,Health Post,Talladehi,F-MAH-74-061
80.62193248,29.53353526,Health Post,Shankarpur,F-MAH-74-051
80.69976334,29.61730552,Health Post,Hat,F-MAH-74-025
80.66880951,29.4342536,Sub Health Post,Siddhapur,F-MAH-74-055
80.81407729,29.42628338,Health Post,Thalakanda,F-MAH-74-062
80.37431567,29.54952498,District Cold Room,DasharathchandaN.P.,F-MAH-74-010
80.31487337,29.41021906,Sub Center,Kulau,F-MAH-74-031
80.44064293,29.41501599,Sub Center,Melauli,F-MAH-74-039
80.55510524,29.46508777,Sub Center,Patan,F-MAH-74-044
80.63925112,29.60847783,Sub Center,Talladehi,F-MAH-74-061
80.3558202,29.50858991,Supply Center,Giregada,F-MAH-74-020
80.36049143,29.54068209,Supply Center,DasharathchandaN.P.,F-MAH-74-010
80.61831365,29.52372686,Supply Center,Shankarpur,F-MAH-74-051
80.570533,29.62219646,Supply Center,Dhikarim/Rim,F-MAH-74-013
80.61958342,29.65125339,Supply Center,Dilasaini,F-MAH-74-016
80.69332123,29.61181029,Supply Center,Hat,F-MAH-74-025
80.27497202,29.43783444,Sub Health Post,Pancheswor,F-MAH-74-043
80.28727359,29.39252723,Sub Health Post,Mahakali,F-MAH-74-034
80.31946849,29.36600004,Sub Health Post,Sarmali,F-MAH-74-050
80.35456105,29.38554198,Sub Health Post,Udayadeb,F-MAH-74-063
80.38506074,29.38484291,Sub Health Post,Bilashpur,F-MAH-74-007
80.37887773,29.44084222,Sub Health Post,Shibanath,F-MAH-74-052
80.30423396,29.46894901,Sub Health Post,Amchaur,F-MAH-74-001
80.3253955,29.48187046,Sub Health Post,Raudidewal,F-MAH-74-045
80.38454827,29.5226239,Sub Health Post,Nagarjun,F-MAH-74-040
80.4130656,29.52700996,Health Post,Gwallek,F-MAH-74-024
80.4644852,29.53104116,Sub Health Post,Dehimandau,F-MAH-74-011
80.43977227,29.48091638,Sub Health Post,Durgasthan,F-MAH-74-018
80.40966383,29.44904442,Sub Health Post,Maharudra,F-MAH-74-035
80.46244638,29.45758575,Sub Health Post,Salena,F-MAH-74-049
80.48512622,29.40757543,Sub Health Post,Kaipal,F-MAH-74-027
80.48515706,29.43351094,Sub Health Post,Sakar,F-MAH-74-048
80.49591415,29.47701585,Sub Health Post,Basantapur,F-MAH-74-002
80.49541315,29.5244141,Sub Health Post,Gurukhola,F-MAH-74-023
80.45050951,29.56369295,Sub Health Post,DurgaBhabani,F-MAH-74-017
80.45071507,29.58667259,Sub Health Post,SreeKedar,F-MAH-74-059
80.46087077,29.61310895,Sub Health Post,Nwali,F-MAH-74-042
80.51956812,29.62341124,Sub Health Post,Dhikasintad/Sitad,F-MAH-74-014
80.5513546,29.65683104,Sub Health Post,Gokuleswor,F-MAH-74-021
80.49859839,29.5934823,Sub Health Post,Deulek,F-MAH-74-012
80.60425614,29.59863713,Sub Health Post,Kataujpani,F-MAH-74-028
80.65422556,29.66700385,Sub Health Post,Rudreswor,F-MAH-74-047
80.62420749,29.57810967,Sub Health Post,Bijayapur,F-MAH-74-006
80.5535965,29.54208108,Sub Health Post,Maunali,F-MAH-74-038
80.49463283,29.56290685,Sub Health Post,Hatraj,F-MAH-74-026
80.52558266,29.52959828,Sub Health Post,Basuling,F-MAH-74-003
80.55829405,29.49488394,Sub Health Post,Bhumeswor,F-MAH-74-005
80.59224079,29.44021043,Sub Health Post,Silanga,F-MAH-74-058
80.59352412,29.48695887,Sub Health Post,Gujar,F-MAH-74-022
80.61988002,29.47192709,Sub Health Post,Siddheswor,F-MAH-74-056
80.59208286,29.53653985,Sub Health Post,Rauleswor,F-MAH-74-046
80.76847738,29.68578825,Sub Health Post,Kotpetara,F-MAH-74-030
80.69633051,29.65864538,Sub Health Post,Mahadevsthan,F-MAH-74-033
80.73250877,29.64999145,Sub Health Post,Nwadeu,F-MAH-74-041
80.66254453,29.6021858,Sub Health Post,Malladehi,F-MAH-74-036
80.7678585,29.62720522,Sub Health Post,Bhatana,F-MAH-74-004
80.76874695,29.59908201,Sub Health Post,Kuwakot,F-MAH-74-032
80.70837134,29.58806992,Sub Health Post,Kotila,F-MAH-74-029
80.75393614,29.56428901,Sub Health Post,Bumiraj,F-MAH-74-008
80.67253474,29.5374462,Sub Health Post,Shikharpur,F-MAH-74-053
80.7439522,29.52008838,Sub Health Post,Chaukham,F-MAH-74-009
80.72219544,29.47458965,Sub Health Post,Gajari,F-MAH-74-019
80.81127478,29.48619109,Sub Health Post,Shivaling,F-MAH-74-054
80.78015684,29.4410039,Sub Health Post,Sikash,F-MAH-74-057
80.79646185,29.39581286,Sub Health Post,Dhungad,F-MAH-74-015
80.70756509,29.61491713,Sub Center,Hat,F-MAH-74-025
81.1504157,29.58396642,DPHO,Rithapata,F-SET-68-041
80.80237139,29.5486951,Primary Health Center,Deulek,F-SET-68-012
80.93667709,29.50103516,Primary Health Center,Rayal,F-SET-68-039
80.94417101,29.55885128,Health Post,Bhamchaur,F-SET-68-003
80.95572838,29.52585309,Health Post,Bhairabanath,F-SET-68-002
81.01298264,29.50689977,Health Post,Maulali,F-SET-68-033
81.02629598,29.46678719,Health Post,Kotbhairab,F-SET-68-024
81.02747248,29.6093376,Health Post,Lekhgau,F-SET-68-027
81.06483231,29.5798849,Health Post,Byasi,F-SET-68-005
81.09902742,29.48680901,Health Post,Malumela,F-SET-68-030
81.1820341,29.5192209,Health Post,Luyanta,F-SET-68-028
81.24685359,29.53522604,Health Post,Kotdewal,F-SET-68-025
81.19335915,29.58439034,Health Post,Chainpur,F-SET-68-006
80.79848985,29.6119647,Sub Health Post,Deulikot,F-SET-68-013
80.85316133,29.68156516,Sub Health Post,Kaphalaseri,F-SET-68-021
80.93930536,29.7082985,Sub Health Post,Pipalkot,F-SET-68-038
80.87586949,29.60120515,Sub Health Post,Khiratadi,F-SET-68-022
80.82372553,29.53532665,Sub Health Post,Syandi,F-SET-68-047
80.8572875,29.52371824,Sub Health Post,Sunkuda,F-SET-68-045
80.93593552,29.44472567,Sub Health Post,Dangaji,F-SET-68-009
80.99561347,29.4534273,Sub Health Post,Parakatne,F-SET-68-035
81.04977749,29.46305294,Sub Health Post,Koiralakot,F-SET-68-023
80.88480189,29.54414837,Sub Health Post,Banjh,F-SET-68-001
81.03461665,29.51146793,Sub Health Post,Chaudhari,F-SET-68-007
80.98342566,29.56662871,Sub Health Post,Sainpasela,F-SET-68-042
81.10180354,29.50968581,Sub Health Post,Matela,F-SET-68-032
81.09320734,29.56319177,Sub Health Post,Kadel,F-SET-68-017
81.11263074,29.46466035,Sub Health Post,Pauwagadhi,F-SET-68-037
81.14257849,29.49113558,Sub Health Post,Lamatola,F-SET-68-026
81.1739892,29.46856737,Sub Health Post,Majhigau,F-SET-68-029
81.17153836,29.43971689,Sub Health Post,Kalukheti,F-SET-68-019
81.20702663,29.46522384,Sub Health Post,Patadewal,F-SET-68-036
81.27589708,29.4574341,Sub Health Post,Gadaraya,F-SET-68-015
81.20060515,29.40985141,Sub Health Post,Khaptad National Par,F-SET-68-048
81.20860091,29.53355906,Sub Health Post,Hemantabada,F-SET-68-016
81.23728278,29.51085623,Sub Health Post,Kailash,F-SET-68-018
81.27910423,29.54620475,Sub Health Post,Mashdev,F-SET-68-031
81.25014705,29.57369554,Sub Health Post,Bhatekhola,F-SET-68-004
81.22260935,29.62399629,Sub Health Post,Sunikot,F-SET-68-044
81.13421441,29.54106393,Sub Health Post,Subeda,F-SET-68-043
81.15298005,29.57183375,Sub Health Post,Rithapata,F-SET-68-041
81.28554891,29.57762425,Sub Health Post,Rilu,F-SET-68-040
81.40254,29.64251709,Sub Health Post,Dantola,F-SET-68-010
81.35255706,29.65356706,Sub Health Post,Melbisauni,F-SET-68-034
81.36244671,29.86839945,Sub Health Post,Kanda,F-SET-68-020
81.23430266,29.70714708,Sub Health Post,Dhamena,F-SET-68-014
81.13579907,29.74951283,Sub Health Post,Daulichaur,F-SET-68-011
81.06157795,29.72822851,Sub Health Post,Dahabagar,F-SET-68-008
81.0829509,29.66811543,Sub Health Post,Surma,F-SET-68-046
81.16991666,29.54615904,District Cold Room,Rithapata,F-SET-68-041
80.96729149,29.5156038,Sub Center,Bhairabanath,F-SET-68-002
81.12530923,29.57078641,Hospital,Rithapata,F-SET-68-041
81.58056154,29.60666699,Primary Health Center,Kolti,F-SET-67-019
81.7742662,29.58321694,Health Post,Rugin,F-SET-67-025
81.76235727,29.41452116,Health Post,Sapata,F-SET-67-026
81.48677804,29.30846684,Health Post,Tolidewal,F-SET-67-027
81.29137557,29.34707475,Health Post,Barhabise,F-SET-67-004
81.22459064,29.38862995,Health Post,Kanda,F-SET-67-018
81.3317109,29.38603614,Health Post,Kuldeumadau,F-SET-67-021
81.38757816,29.44246251,Health Post,Atichaur,F-SET-67-001
81.49694134,29.50110177,Health Post,Jugada,F-SET-67-015
81.5322641,29.4316819,Health Post,Martadi,F-SET-67-023
81.55164912,29.45410382,District Cold Room,Martadi,F-SET-67-023
81.33511334,29.37416955,Sub Center,Kuldeumadau,F-SET-67-021
81.58765351,29.57692151,Sub Center,Kolti,F-SET-67-019
81.67386861,29.86998294,Sub Health Post,Bichhaiyan,F-SET-67-005
81.50734151,29.63848676,Sub Health Post,Dahakot,F-SET-67-009
81.39100459,29.4798454,Sub Health Post,Manakot,F-SET-67-022
81.30810652,29.44027959,Sub Health Post,Dogadi,F-SET-67-010
81.31031749,29.40073672,Sub Health Post,Gudukhati,F-SET-67-012
81.25305028,29.39466833,Sub Health Post,Jayabageswori,F-SET-67-014
81.37307039,29.40701324,Sub Health Post,Bramhatola,F-SET-67-006
81.39818288,29.37444003,Sub Health Post,Kailashmandau,F-SET-67-017
81.464779,29.41086637,Sub Health Post,Budhiganga,F-SET-67-007
81.66948138,29.40602151,Sub Health Post,Gotree,F-SET-67-011
81.61494933,29.47711192,Sub Health Post,Pandusain,F-SET-67-024
81.66919207,29.49011607,Sub Health Post,Kotila,F-SET-67-020
81.68982046,29.46330813,Sub Health Post,Jagannath,F-SET-67-013
81.77283688,29.45098247,Sub Health Post,Jukot,F-SET-67-016
81.77086271,29.48935651,Sub Health Post,Bai,F-SET-67-003
81.73011924,29.53340419,Sub Health Post,Baddhu,F-SET-67-002
81.21173385,29.39767872,Sub Health Post,Khaptad National Par,F-SET-67-028
81.62689383,28.07030082,DPHO,NepalgunjN.P.,M-BHE-57-032
81.61530561,28.04292564,Hospital,NepalgunjN.P.,M-BHE-57-032
81.59950702,28.20748808,Laxmipur,Banakatawa,M-BHE-57-002
81.91026585,27.92846951,Laxmipur,Laxmanpur,M-BHE-57-026
81.87006149,27.8969966,Health Post,Kalaphanta,M-BHE-57-018
81.81826149,27.98409995,Health Post,Gangapur,M-BHE-57-013
81.7727486,28.06259949,Health Post,Phatepur,M-BHE-57-034
81.9219966,28.18548513,Health Post,Kanchanapur,M-BHE-57-020
81.59039564,28.03831442,Health Post,Jaispur,M-BHE-57-017
81.64282602,28.03730288,Health Post,Udayapur,M-BHE-57-047
81.63705636,28.06787773,Health Post,NepalgunjN.P.,M-BHE-57-032
81.54825658,28.15873416,Health Post,Sonapur,M-BHE-57-044
81.62060602,28.14397329,Health Post,Bageswari,M-BHE-57-001
81.65589971,28.15417341,Health Post,Samserganj,M-BHE-57-042
81.70131624,28.32167352,Sub Health Post,Chisapani,M-BHE-57-011
81.65283506,28.2554271,Sub Health Post,Naubasta,M-BHE-57-031
81.71651626,28.25614761,Sub Health Post,Rajhena,M-BHE-57-039
81.57305168,28.19938673,Sub Health Post,Titihiriya,M-BHE-57-045
81.58716017,28.17614778,Sub Health Post,Raniyapur,M-BHE-57-040
81.51748532,28.13811155,Sub Health Post,Udarapur,M-BHE-57-046
81.52662712,28.09528903,Sub Health Post,Sitapur,M-BHE-57-043
82.03656852,28.07506286,Sub Health Post,Khaskusma,M-BHE-57-024
81.83438259,28.24832261,Sub Health Post,Mahadevpuri,M-BHE-57-027
81.74572033,28.28989511,Sub Health Post,Kohalpur,M-BHE-57-025
81.70295858,28.10752097,Sub Health Post,Kamdi,M-BHE-57-019
81.68448825,28.11914584,Sub Health Post,Manikapur,M-BHE-57-028
81.65190076,28.13462369,Sub Health Post,Ganapur,M-BHE-57-012
81.71780291,28.04814879,Sub Health Post,Banakatti,M-BHE-57-003
81.65122645,28.0482093,Sub Health Post,Puraina,M-BHE-57-036
81.66872886,28.055944,Sub Health Post,Puraini,M-BHE-57-037
81.6713466,28.08337323,Sub Health Post,Basudevapur,M-BHE-57-004
81.64637121,28.08592436,Sub Health Post,Khaskarkado,M-BHE-57-023
81.62694554,28.11872578,Sub Health Post,Belahari,M-BHE-57-006
81.60781535,28.12143224,Sub Health Post,KhajuraKhurda,M-BHE-57-022
81.60459667,28.09049404,Sub Health Post,Indrapur,M-BHE-57-016
81.57816877,28.07297092,Sub Health Post,Belbhar,M-BHE-57-007
81.59799601,28.06299303,Sub Health Post,Paraspur,M-BHE-57-033
81.57925182,28.03582719,Sub Health Post,Saigaun,M-BHE-57-041
81.52824201,28.07621321,Sub Health Post,Radhapur,M-BHE-57-038
81.63236389,28.02242064,Sub Health Post,Bhawaniyapur,M-BHE-57-009
81.60879366,28.02101565,Sub Health Post,Piparhawa,M-BHE-57-035
81.65344235,28.0176935,Sub Health Post,Hirminiya,M-BHE-57-014
81.72284661,28.02630401,Sub Health Post,Betahani,M-BHE-57-008
81.72297066,27.9831119,Sub Health Post,Holiya,M-BHE-57-015
81.84177708,27.96999796,Sub Health Post,Matahiya,M-BHE-57-029
81.80945428,28.06399594,Sub Health Post,Binauna,M-BHE-57-010
81.88937865,28.03437973,Sub Health Post,Bejapur,M-BHE-57-005
81.87226689,27.95527032,Sub Health Post,Narainapur,M-BHE-57-030
81.94185548,27.93228157,Sub Health Post,Kathkuiya,M-BHE-57-021
81.62719832,28.04768926,District Cold Room,NepalgunjN.P.,M-BHE-57-032
81.62338533,28.20754972,Sub Center,Banakatawa,M-BHE-57-002
81.7469141,28.0624923,Sub Center,Phatepur,M-BHE-57-034
81.97518057,28.15482748,Sub Center,Kanchanapur,M-BHE-57-020
81.90906932,27.91167255,Sub Center,Laxmanpur,M-BHE-57-026
81.74203557,28.04026545,Sub Health Post,Phatepur,M-BHE-57-034
84.99975525,27.03837023,DPHO,KalaiyaN.P.,C-NAR-33-052
85.01426493,27.0413701,Hospital,KalaiyaN.P.,C-NAR-33-052
85.04674534,27.20762201,Primary Health Center,PiparaSimara,C-NAR-33-075
85.1996307,27.22364225,Primary Health Center,Nijgadh,C-NAR-33-068
85.05928779,27.02430063,Primary Health Center,Ganjbhawanipur,C-NAR-33-037
85.08188882,27.10192193,Health Post,Haraiya,C-NAR-33-039
85.05190663,27.09033194,Health Post,Bhodaha,C-NAR-33-023
84.9417112,27.08410393,Health Post,RampurTokani,C-NAR-33-086
84.92481514,27.04101053,Health Post,Khutwajabdi,C-NAR-33-055
84.95968742,27.0107835,Health Post,Pheta,C-NAR-33-074
85.03734345,26.91035818,Health Post,Kabahigoth,C-NAR-33-048
85.12924853,26.88179817,Health Post,Golaganj,C-NAR-33-038
85.0597837,26.99543212,Health Post,Bariyarpur,C-NAR-33-014
85.09593322,27.00989756,Health Post,Narahi,C-NAR-33-067
85.13540117,26.94987887,Health Post,Mahendra Adarsha,C-NAR-33-061
