"12,419",TOTAL HH,"66,756",TOTAL IND,,,,,,,,,,,,,,,,,SITE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,PLACE OF ORIGIN,,,,,,,,DEMOGRAPHICS,,,,,,,,,,,,,,SPECIAL NEEDS,,,,,,,,MOBILITY,,,,,,,,SHELTER / NFIs,,,,,,,,,,,,,,,,WASH,,,,,,,,,,,,,,,,,,,FOOD AND NUTRITION,,,,,,,HEALTH,,,,,,,,,,,,EDUCATION,,,,,LIVELIHOOD,,,,,,,,,PROTECTION,,,,,,,,,,,,,,,,,,,,COMMUNICATION,,,,,,,Other
NEPAL DTM - Round 2 Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1.c.1 Site ID (SSID),1.1.d.1 Site Name,1.1.a.2 Survey Round,1.1.a.1 Survey date (DD.MM.YYYY),1.1.e.2 Zone,1.1.e.3District,1.1.e.4 VDC,1.1.f.2 Site GPS Latitude,1.1.f.1 Site GPS Longitude,1.4.a.2 Site open?,1.4.c.1 Closing Date (DD.MM.YYYY),1.3.a.1 Site Classification,1.3.b.1 Site Type,"If other, please specify",1.4.a.1 Site start/open date (DD.MM.YYYY),1.4.b.1 Site Expected Closing Date,1.1.i.1 Accessibility to site,1.3.d.1 Ownership of land of site,1.3.c.1 What is the most common type of shelter,"If other or No Answer, please specify",1.2.b.1 Is there a Site Management Committee (SMC) at the site?,1.2.b.10 % of women participating in the Site Management Committee (SMC),1.2.b.2 Is the site management committee (SMC) made up from the community at the site?,1.2.b.7 SMC member name or focal point at site,1.2.b.8 SMC member phone number,1.2.c.1 Is there a Site Management Agency (SMA) at the site?,1.2.c.2 Type of SMA,"If other, Specify.",1.2.c.3 Name of SMA,1.2.c.4 SMA member name or focal point at site,1.2.c.5 SMA member phone number,1.2.a.1 Is there any registration activity/IDP List Maintained,1.2.n.1 Is WASH support being provided at the site ?,If yes who provides the service?,1.2.o.1 Is HEALTH support being provided at the site,If yes who provides the service?,1.2.p.1 Is SHELTER/NFI support provided at the site ?,If yes who provides the service?,1.2.q.1 Is FOOD support provided at the site ?,If yes who provides the service?,1.2.r.1 Is PROTECTION support provided at the site ?,If yes who provides the service?,1.2.s.1 Is EDUCATION support provided at the site ?,If yes who provides the service?,1.2.t.1 Is LIVELIHOOD support being provided at the site?,If yes who provides the service?,1.5.b.2 Place of Origin of the largest IDP group in camp (Zone),1.5.b.2 Place of Origin of the largest IDP group in camp (District),1.5.b.2 Place of Origin of the largest IDP group in camp (VDC),1.5.b.2 Place of Origin of the largest IDP group in camp (Ward),1.5.c.2 Place of Origin of the second largest IDP group (Zone),1.5.c.2 Place of Origin of the second largest IDP group District),1.5.c.2 Place of Origin of the second largest IDP group (VDC),1.5.c.2 Place of Origin of the second largest IDP group (Ward),2.1.a.1 Total Number of IDP Families/HHs,2.1.c.1 Number of Males by age: <1 year,2.1.c.1 Number of Males by age: 1-5 year,2.1.c.1 Number of Males by age: 6-17 year,2.1.c.1 Number of Males by age: 18-59 year,2.1.c.1 Number of Males by age: 60+ year,2.1.b.2 Total number of IDP Male Individuals,2.1.d.1 Number of Females by age: <1 year,2.1.d.1 Number of Females by age: 1-5 year,2.1.d.1 Number of Females by age: 6-17 year,2.1.d.1 Number of Females by age: 18-59 year,2.1.d.1 Number of Females by age: 60+ year,2.1.b.2 Total number of IDP Female Individuals,2.1.b.2 Total number of IDP,2.2.c.1 Number of pregnant women,2.2.d.1 Number of breastfeeding mothers,2.2.g.1 Number of persons with Disabilities,2.2.f.1 Number of Persons with Chronic Diseases or Serious Medical Conditions,2.2.n.1 Number of single female-headed households,2.2.p.1 Number of child-headed households,2.2.x.3 Number of elderly-headed households,2.2.u.1 Number of members of marginalized caste/ethnicity,2.3.c.1 Date of arrival of first IDP group,2.3.c.2 Date of arrival of last IDP group,2.3.e.1 Area of intended return for largest IDP group,2.3.b.4 Have IDPs previously been displaced,2.3.e.7 What is preventing the largest IDP group from returning home?,"If other, please specify",2.3.g.1 Estimated % of IDPs sleeping in the site,2.3.f.1 Is there relocation plan for the IDPs?,3.1.a.1 Percentage of HH living outside (no shelter),3.1.b.1 Percentage of HH living in tents,3.1.c.1 Percentage of HH living in makeshift shelters,3.1.d.1 Percentage of HH living indoors (solid walls),3.2.a.1 Percentage of HH with access to electricity,3.2.b.1 Percentage of HH with access to safe cooking facilities,3.2.c.1 Percentage of HH with private living area,3.7.c.2 Percentage of HH with mosquito nets,3.7.j.1 Most needed type of NFI,"If other or No Answer, please specify",3.7.j.2 Second most needed type of NFI,"If other or No Answer, please specify",3.7.j.3 Third most needed type of NFI,"If other or No Answer, please specify",3.8.b.1 Is there a need for shelter repair materials,3.8.b.1 Is there a need for tools for shelter construction?,"4.1.a.1 Location of site's main water source (walking, one-way)",4.1.b.1 Main non-drinking water source provided or available,"If other, please specify",4.1.f.1 What is the main drinking water source provided or available,"If other, please specify",4.2.a.1 Average amount of water available per day and per person,4.3.e.1 What is the main problem with the water?,"If other, please specify",4.4.j.1 Condition of most of the latrines,4.4.a.1 Number of functioning toilets available on-site,4.8.b.1 Do toilets and bathrooms have locks from the inside,4.1.g.1 Is the drinking water potable ?,4.4.b.1 Availability of separate male and female toilets,4.5.b.1 Availability of separate male and female bathing areas,4.6.a.1 Garbage Disposal Type,"If other, please specify",4.4.n.1 Evidence of open defecation?,4.7.g.1 Availability of hand-washing station filled in with water and soap close to the toilets?,4.7.g.2 Evidence of hand-washing practices?,"5.1.a.1 Is there access to food (distribution, vouchers, trade, fishing€)",5.1.e.1 Is there access to a market near from the site?,5.1.d.1 Most common source for obtaining food,"If other, please specify","6.1.a.1 Screening for malnutrition conducted in the area? (i.e. weight, height, mid-upper arm circumference screening)",6.1.b.1 Availability of supplementary feeding for pregnant and lactating mothers,6.1.c.1 Availability of supplementary feeding for children,7.1.b.1 What is the most prevalent health problem at the site,"If other, please specify",7.1.b.2 What is the second most prevalent health problem at the site,"If other, please specify",7.1.b.3 What is the third most prevalent health problem at the site,"If other, please specify",7.2.a.1 Access to health facilities,7.2.a.4 Do most women utilize health facilities?,7.2.b.1 Location of health facilities/services,7.2.c.2 Who provides health facilities/services,"If other, please specify",7.2.a.3 Regular access to medicine,8.1.b.1 Access to formal/informal education services for children from displaced HHs,8.2.b.1 Distance to nearest education facility,"8.3.a.2 Of children in site attending school, what % are girls?","8.3.a.2 Of children in site attending school, what % are boys?",8.2.a.1 Location of formal/informal education facilities/services for children from displaced HHs,9.1.a.1 Occupation/trade of majority of displaced households (coping mechanism),"If other, please specify",9.2.h.1 Percentage of HH in the site with a source of income,9.2.i.1 Access to income generating activities,9.2.k.1 Do the majority of HHs in the site receive remittances?,9.3.a.2 Is there livestock on site,9.1.c.1 Do IDPs have access to land for cultivation?,"11.3.b.1 Do any recruiters come to the site for day labour, domestic work or working abroad?","11.3.a.2 if yes, to which city/country",10.1.a.2 Is there security on-site/settlement areas,10.1.e.1 Are security incidents reported in the site,10.1.b.1 Who provides main security in the site,"If other, please specify",10.2.g.1 Most common type of security incidents reported/known occurring in the settlement area,"If others, please specify",10.2.g.5 Are security incidents commonly reported in the community before the earthquake?,10.2.i.4 Most reported problem in receiving support,"If other, please specify",10.1.c.1 Number of children friendly spaces,10.1.d.1 Number of women friendly spaces,10.1.f.1 Do the majority of people have identification card or other documentation?,10.2.j.2 Reporting/referral mechanism for GBV survivors,10.2.t.2 Are women segregated during menstruation?,"If yes, where do they go?",10.2.t.1 Are there issues of discrimination towards minority groups?,10.3.a.1 Do men feel safe in site?,10.3.a.2 Do children feel safe in site,10.3.a.3 Do women feel safe at the site,"10.1.s.1 Is there adequate lighting in the majority of communal point (WASH facilities, public spaces€)",11.1.a.1 Where do residents mostly get their information from?,"If other, please specify",11.2.c.1 Are complaints being reported?,"11.2.c.2 If yes, to whom?",11.1.c.1 What is the main topic on which the community is requesting information on?,"If other, please specify",11.1.h.1 Is everyone aware that donations do not need to be exchanged for anything?,Site classification
96,Tarkeshwor,2,22/05/2015,Bagmati,Kathmandu,Sanga,27.7834,85.317609,Yes,,Spontaneous,,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,No,,No,,No,,No,,No,,No,,No,,Bagmati,,,3,Bagmati,,,,30,0,1,2,7,2,12,0,0,3,12,2,17,165,0,0,1,0,0,0,0,0,25/04/2015,25/04/2015,Place of origin,No,House damaged / destroyed,,> 75%,No,None,< 50%,< 50%,None,None,< 75%,< 75%,None,None,,Mosquito nets,,Other,,Yes,Yes,On-site (<20 minutes),Spring,,Spring,,>15 liters,None,,Good,0,No,Yes,No,No,Garbage pit,,Yes,None,Yes,"Yes, off-site",Yes,Cash,,No,No,No,None,,None,,None,,Yes,No female doctors,Off-site (>3 km),Government,,No,No,Unknown,,,,None,,100.00%,Yes,No,Yes,Yes,No,,No,No,,,,,No,None,,1,1,Yes,No,Unknown,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Radio / News,,No,,Other relief assistance,,Yes,Site
97,"Buspark, Chowk",2,22/05/2015,Bagmati,Kathmandu,Sangkhu Suntol,27.72758,85.461942,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,Yes,China,No,,No,,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,"Shankarapur, 10",Bagmati,,,,20,2,2,16,38,0,58,0,2,8,53,4,67,125,0,0,0,0,4,0,0,0,25/04/2015,25/04/2015,Place of origin,No,Lack of safety,,> 75%,No,None,More than 75%,< 25%,None,None,More than 75%,More than 75%,None,Other,,Other,,Other,,No,No,Off-site (<20 minutes),Spring,,Surface water,,>15 liters,None,,Not so good,0,Yes,Yes,No,No,Burning,,No,None,Yes,"Yes, on-site",Yes,Cash,,No,No,No,None,,None,,None,,Yes,Yes,Off-site (<3 km),Local clinic,,No,No,Unknown,,,,Agro-pastoralism,,90.00%,Yes,No,No,Yes,No,,Unknown,No,,,,,No,None,,0,0,No,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Mobile phone,,Yes,Ward office,Distribution,,Yes,Site
98,Suntole 3,2,25/04/2015,Bagmati,Kathmandu,Sangkhu Suntol,27.728669,85.462851,Yes,,Spontaneous,,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,Yes,Different organizations,No,,No,,No,,No,,Bagmati,Kathmandu,Sangkhu Suntol,Ward 8,,,,,15,0,6,9,24,4,43,0,4,6,24,4,38,81,0,0,0,0,0,0,0,0,25/04/2015,25/04/2015,None (stay here),No,House damaged / destroyed,,> 75%,No,None,None,More than 75%,None,More than 75%,More than 75%,More than 75%,<50%,Other,,None,,None,,No,No,Off-site (<20 minutes),Surface water,,Piped water supply,,>15 liters,None,,Good,1,No,Yes,Yes,No,Burning,,No,None,Yes,"Yes, on-site",Yes,Distribution,,No,Unknown,Yes,None,,None,,None,,Yes,Yes,Off-site (<3 km),Local clinic,,Yes,Yes,Off-site (<20 minutes),>75%,>75%,Off-site,Agro-pastoralism,,100.00%,Yes,No,Yes,Yes,No,,Yes,Yes,Police,,Theft,,Unknown,Fighting between recipients,,0,0,No,Unknown,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Families & friends,,No,,Other,,No,Site
99,Suntole 1,2,25/04/2015,Bagmati,Kathmandu,Sangkhu Suntol,27.727414,85.46434,Yes,,Spontaneous,Collective Settlement / Centre,,26/04/2015,<1 month,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,No,,Yes,Taiwanese,Yes,Usafd,No,,No,,No,,No,,Bagmati,Kathmandu,Sangkhu Suntol,8,,,,,50,0,18,30,41,14,103,0,0,24,80,14,118,221,2,2,2,0,1,0,1,0,26/04/2015,12/5/15,None (stay here),No,Lack of safety,,> 75%,No,None,< 25%,More than 75%,None,< 25%,More than 75%,None,None,Mosquito nets,,Other,Jasta for temporary shade,None,,No,No,Off-site (<20 minutes),Surface water,,Surface water,,10-15 liters,None,,Not so good,4,No,Yes,No,No,Garbage pit,,No,None,Yes,"Yes, off-site",Yes,Cash,,No,Yes,Yes,RTI,,None,,None,,Yes,Yes,Off-site (<3 km),Unknown,,Yes,No,Unknown,,,,Agro-pastoralism,,95.00%,Yes,No,No,Yes,No,,Yes,No,Self organized,,,,No,Fighting between recipients,,0,0,No,No,No,,No,No,No,No,No lighting,Mobile phone,,No,,Distribution,,Yes,Site
101,Kulaltar,2,22/05/2015,Bagmati,Kathmandu,Indrayani,27.730094,85.443872,Yes,,Pre identified site / Open Space,Collective Settlement / Centre,,25/04/2015,>2 months,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,No,,No,,Yes,Na,Yes,Na,No,,No,,No,,Bagmati,Kathmandu,Indrayani,8,,,,,40,5,11,15,71,11,113,0,5,35,61,11,112,225,0,1,0,0,0,0,0,15,25/04/2015,25/04/2015,Place of origin,Yes,House damaged / destroyed,,> 75%,No,None,None,More than 75%,None,None,< 25%,None,None,Other,NA,None,,None,,No,No,Off-site (>20 minutes),Surface water,,Spring,,<5 liters,None,,No latrines,0,No,Yes,No,No,Garbage pit,,Yes,None,No,"Yes, on-site",No,Cash,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Agro-pastoralism,,50.00%,No,No,No,Yes,No,,No,Yes,,,None,,No,Some specific group are excluded,,0,0,No,Unknown,No,,Yes,No,No,No,No lighting,Radio / News,,Yes,Ward office,Shelter,,No,Site
102,Bajrayogini,2,22/05/2015,Bagmati,Kathmandu,Sangkhu Bajrayogini,27.732416,85.464394,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,>2 months,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,Yes,International NGO,,Sanchu Jaycees,Ganesh shrestha,9851112557,No,No,,No,,Yes,Unknown,Yes,Unk,No,,Yes,Unknown,No,,Bagmati,Kathmandu,Pukulachhi,11,,,,,20,0,5,5,37,3,50,0,10,8,37,3,58,108,0,1,1,0,0,0,0,0,25/04/2015,25/04/2015,Place of origin,No,Lack of safety,,> 75%,No,None,< 50%,< 50%,None,< 50%,More than 75%,More than 75%,None,None,,None,,None,,No,No,Off-site (<20 minutes),Surface water,,Other,Distribution,<5 liters,None,,No latrines,0,No,Yes,No,No,Burning,,Yes,Yes,Yes,"Yes, on-site",No,Distribution,,No,No,No,None,,None,,None,,Yes,Yes,Off-site (<3 km),Local clinic,,Yes,Yes,Off-site (<20 minutes),>75%,>75%,Off-site,Agro-pastoralism,,95.00%,Yes,No,No,No,No,,No,Yes,,,Theft,,"Yes, and exacerbated after t",None,,1,0,No,Yes,Unknown,,No,No,Unknown,No,"Yes, there is lighting but it is not adequate",Radio / News,,Yes,Police,Other,Earthquake predictions,Yes,Site
103,Salinadi road,2,10/4/15,Bagmati,Kathmandu,Shankarpur,27.729153,85.467572,Yes,,Spontaneous,Other,School area,25/04/2015,<2 weeks,Yes,Private,School,,No,,,,,No,,,,,,Unknown,Yes,School,Yes,Taiwanese,No,,No,,No,,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,Sankarapur,Bagmati,Kathmandu,Kathmandu Metropolitan,Sankarapur,30,2,2,26,50,10,90,2,3,8,47,13,73,163,0,0,0,0,1,0,0,1,25/04/2015,25/04/2015,Place of origin,Unknown,Lack of safety,,> 75%,No,None,< 25%,More than 75%,None,None,More than 75%,None,None,CGI,,None,,None,,No,No,On-site (<20 minutes),Surface water,,Surface water,,10-15 liters,Suspended solids,,Not so good,4,Yes,No,No,No,Garbage pit,,No,Yes,Yes,"Yes, off-site",Yes,Cash,,No,Yes,Yes,None,,None,,None,,Yes,Yes,Off-site (>3 km),Local clinic,,No,No,Unknown,,,,None,,90.00%,Yes,No,No,Yes,No,,Yes,No,Self organized,,,,Unknown,Unknown,,1,1,No,No,Unknown,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Social media,,Unknown,,Distribution,,No,Site
106,"Bhagawati Primary School, Dolchhap",2,13/05/2015,Bagmati,Lalitpur,Chhampi,27.587048,85.321915,Yes,,Spontaneous,Collective Settlement / Centre,,1/5/15,Unknown,Yes,Public / Government,School,,No,,,,,No,,,,,,Yes,Yes,Tap,Yes,Government,No,,Yes,Bhaisepati,No,,No,,No,,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,15,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,,25,0,4,14,26,0,44,0,10,12,24,10,56,100,2,6,4,0,6,0,1,2,1/5/15,13/05/2015,None (stay here),Unknown,House damaged / destroyed,,> 75%,No,None,More than 75%,None,More than 75%,More than 75%,< 75%,< 25%,<50%,CGI,,Mosquito nets,,None,,No,No,Off-site (<20 minutes),Spring,,Piped water supply,,5-10 liters,None,,Not so good,2,Yes,No,No,No,Burning,,No,Yes,Yes,No,No,Distribution,,No,Yes,No,None,,None,,None,,Yes,Yes,On-site (<3 km),NGOs,,No,No,Unknown,,,,Agro-pastoralism,,50.00%,Yes,No,Yes,No,No,,No,No,,,,,No,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Local leader,,No,,Access to daily services,,No,Site
108,Salyantar,2,21/05/2015,Bagmati,Lalitpur,Chhampi,27.625678,85.310236,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,Yes,Tank,Unknown,,Yes,Manaran foundation,Yes,Manaram foundation,No,,No,,No,,Bagmati,Lalitpur,Asrang,1,,,,,180,57,19,114,247,19,456,0,38,95,292,18,443,899,10,20,0,1,3,0,30,6,24/04/2015,24/05/2015,None (stay here),No,House damaged / destroyed,,> 75%,No,None,< 75%,< 75%,< 50%,< 75%,< 75%,< 25%,<50%,Other,Food,None,,None,,Yes,Yes,Off-site (<20 minutes),Spring,,Spring,,5-10 liters,None,,Not so good,35,No,No,No,No,Burning,,No,Yes,Yes,Unknown,Yes,Distribution,,No,No,No,Other,Eye problem,Other,Pneumonia,Other,Common Cold,Yes,Yes,On-site (>3 km),NGOs,,No,No,Unknown,,,,Agro-pastoralism,,75.00%,Yes,No,No,Yes,No,,No,No,,,,,No,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Radio / News,,No,,Distribution,,Yes,Site
109,Salkhatole,2,25/05/2015,Bagmati,Kathmandu,Shankarpur,27.73,85.465555,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,<2 months,Yes,Private,Tents / Temporary shelter,,No,,,,,Unknown,,,,,,Unknown,Unknown,,Unknown,,Unknown,,No,,Unknown,,Unknown,,Unknown,,Bagmati,Kathmandu,,3,Bagmati,Kathmandu,Sangkhu Bajrayogini,,30,0,2,32,78,10,122,0,13,28,72,23,136,258,0,0,0,1,10,0,0,0,25/04/2015,12/5/15,None (stay here),No,House damaged / destroyed,,< 50%,No,< 50%,< 75%,None,More than 75%,< 75%,< 75%,More than 75%,<75%,Plastic sheeting,,Blankets,,Kitchen sets,,No,No,On-site (<20 minutes),Water truck,,hand pumps,,10-15 liters,None,,no answer,2,Yes,Yes,No,No,Garbage pit,,No,None,Yes,"Yes, on-site",Yes,Cultivated,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,No,No,Yes,No,Yes,,No,Yes,,,None,,No,None,,2,2,Yes,No,Unknown,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Social media,,No,,None,,No,Site
116,Pahade Thapagaun,2,13/04/2015,Bagmati,Lalitpur,Lele,27.56639,85.32417,Yes,,Spontaneous,Collective Settlement / Centre,,13/05/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,No,Yes,Tap water,Yes,Thailand,Yes,"Christian fund, US army",Yes,"Korean, chinese",Unknown,,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,6,Bagmati,Kathmandu,Kathmandu Metropolitan,,220,0,0,116,330,0,446,0,0,58,318,58,434,880,7,35,1,0,7,0,50,2,25/04/2015,12/5/15,None (stay here),Unknown,House damaged / destroyed,,> 75%,No,None,More than 75%,More than 75%,None,More than 75%,< 25%,None,More than 75%,CGI,,None,,None,,Yes,No,Off-site (<20 minutes),Piped water supply,,Piped water supply,,10-15 liters,None,,Good,190,Yes,Unknown,No,No,Burning,,No,Yes,Yes,"Yes, on-site",Yes,Cash,,No,No,No,Diarrhea,,None,,None,,Yes,No,On-site (>3 km),Local clinic,,Yes,No,Unknown,,,,Agro-pastoralism,,50.00%,Yes,No,Yes,Yes,No,,No,No,,,,,No,None,,0,0,Yes,No,No,,No,No,Yes,Yes,"Yes, there is lighting and it is adequate",Families & friends,,No,,Access to daily services,,Yes,Site
118,Chapagaon,2,25/04/2015,Bagmati,Lalitpur,Chapagaun,27.60583,85.32528,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,School,,No,,,,,No,,,,,,Yes,Yes,River,Yes,Church,No,,Yes,Police,No,,No,,No,,Bagmati,Lalitpur,Chapagaun,2,Bagmati,Kathmandu,Kathmandu Metropolitan,2,73,0,13,48,122,13,196,0,0,34,140,30,204,400,2,8,3,0,10,0,8,7,25/04/2015,25/04/2015,None (stay here),Unknown,House damaged / destroyed,,> 75%,No,None,More than 75%,More than 75%,None,More than 75%,< 50%,< 25%,<25%,CGI,,Other,Food,None,,Yes,No,On-site (<20 minutes),Piped water supply,,Piped water supply,,5-10 liters,None,,Not so good,2,No,No,Yes,No,Burning,,No,Yes,Yes,"Yes, on-site",Yes,Cash,,No,No,No,Diarrhea,,Other,Headache,None,,No,,Unknown,Unknown,,No,Yes,On-site (>20 minutes),<50%,< 50%,Onsite,Agro-pastoralism,,0.00%,Yes,No,No,Yes,No,,No,No,,,,,No,None,,0,0,Yes,No,No,,No,Yes,No,Yes,"Yes, there is lighting and it is adequate",Local leader,,No,,Recovery plans,,Yes,Site
119,Football Ground,2,24/05/2015,Bagmati,Kathmandu,Naikap Naya,27.69367,85.25967,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,Yes,Govt pipeline,No,,No,,Yes,Vdc,Yes,Nepal police,No,,No,,Bagmati,Kathmandu,Naikap Naya,19,,,,,12,0,0,31,31,14,76,0,0,39,53,28,120,196,2,15,2,0,4,0,4,7,25/04/2015,25/04/2015,None (stay here),No,House damaged / destroyed,,< 75%,No,None,< 75%,< 75%,< 50%,< 25%,< 25%,< 50%,None,Other,Food,Mosquito nets,,None,,Yes,No,Off-site (<20 minutes),Piped water supply,,Piped water supply,,10-15 liters,None,,No latrines,0,No,No,No,No,Garbage pit,,No,Yes,Yes,"Yes, on-site",Yes,Cash,,No,No,No,Other,Common cold,None,,None,,Yes,Yes,On-site (<3 km),None,,No,Yes,On-site (<20minutes),<50%,< 50%,None,Employed,,75.00%,Yes,No,No,No,No,,Yes,No,Police,,,,No,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Radio / News,,No,,Access to daily services,,Yes,Site
121,Bhagawansthan Chowk,2,23/05/2015,Bagmati,Kathmandu,Kirtipur Municipality,27.67018,85.2636,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,Yes,Other,Local youth club,Bhagawansthan youth club,Kishor Basnet,9841282280,No,No,,Yes,Different org,Yes,Ngo,Yes,Ngo,Yes,Police,Yes,NGO,No,,Bagmati,Kathmandu,Kirtipur Municipality,Ward 7,,,,,22,0,3,6,22,8,39,6,0,19,24,6,55,94,0,0,0,1,2,0,1,12,25/04/2015,25/04/2015,Place of origin,No,Lack of safety,,> 75%,No,None,None,More than 75%,None,More than 75%,< 75%,None,More than 75%,Other,Tents,Other,,None,,Yes,Yes,Off-site (<20 minutes),Protected well,,Piped water supply,,10-15 liters,None,,No latrines,0,No,Yes,No,No,Other,Municipality trucks collect it,Yes,None,No,"Yes, off-site",Yes,Cash,,No,Unknown,No,Diarrhea,,Other,Cough in children,None,,Yes,Yes,On-site (<3 km),NGOs,,Yes,Yes,On-site (<20minutes),>75%,>75%,Onsite,Employed,,0.00%,Yes,Yes,No,Yes,Yes,Gulf countries,Yes,No,Police,,,,Unknown,Some specific group are excluded,,0,0,Yes,Unknown,Yes,Outside tents,No,Yes,Unknown,Yes,No lighting,Radio / News,,Yes,Municipality,Safety & security,,Yes,Site
122,Lower Gamcha,2,23/05/2015,Bagmati,Kathmandu,Kirtipur Municipality,27.67104,85.26553,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,Yes,Ingo,Yes,Ingo,Yes,Private sector,Yes,Different org,No,,No,,Yes,Unknown,Bagmati,Kathmandu,Kirtipur Municipality,7,Bagmati,Kathmandu,Kirtipur Municipality,7,20,0,11,11,29,3,54,0,3,6,37,0,46,100,0,2,0,0,0,0,0,0,25/04/2015,25/04/2015,Habitual resident,No,Basic infrastructures damage,,> 75%,Unknown,None,< 75%,< 25%,None,More than 75%,More than 75%,< 25%,More than 75%,Other,Health,None,,None,,No,No,On-site (<20 minutes),Surface water,,Water truck,,>15 liters,None,,Not so good,3,No,Yes,No,Yes,No waste disposal,,No,None,No,"Yes, on-site",Yes,Distribution,,Yes,Unknown,Yes,None,,None,,None,,Yes,Yes,Off-site (<3 km),Government,,Yes,Yes,Off-site (<20 minutes),>75%,>75%,Off-site,None,,75.00%,Yes,No,Yes,Yes,No,,No,No,,,,,Unknown,Some specific group are excluded,,0,0,No,Yes,No,,No,No,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,No,,Unknown,,No,Site
125,Chowki Dada/ Navakiran Hospital 1,2,23/05/2015,Bagmati,Kathmandu,Budhanilkantha,27.78396,85.3729,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,Yes,Unknown,No,,,Yes,International NGO,,Na,Rajiv kafle,6223534,Yes,Yes,International organization,Yes,Na,Yes,Na,Yes,Na,Yes,Na,Yes,Not known to respondants,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,1,,,,,12,0,0,12,42,0,54,0,0,5,1,0,6,60,0,0,1,0,0,0,0,0,25/04/2015,25/04/2015,None (stay here),Yes,House damaged / destroyed,,> 75%,Unknown,None,More than 75%,None,None,More than 75%,More than 75%,More than 75%,None,Other,Clothes,Mosquito nets,,Blankets,,Yes,Yes,On-site (>20 minutes),Spring,,Spring,,>15 liters,None,,Good,1,Yes,Yes,Yes,Yes,Garbage pit,,No,Yes,Yes,"Yes, on-site",Yes,Cash,,No,Yes,Yes,None,,None,,None,,Yes,Yes,Off-site (>3 km),Government,,Yes,No,Unknown,,,,Other,Donations,100.00%,No,No,No,No,No,,Yes,No,Self organized,,,,No,None,,1,1,Yes,Yes,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Radio / News,,No,,None,,Yes,Site
